id,alcohol_content,bonus_reward_miles,bonus_reward_miles_ends_on,clearance_sale_savings_in_cents,description,has_bonus_reward_miles,has_clearance_sale,has_limited_time_offer,has_value_added_promotion,image_thumb_url,image_url,inventory_count,inventory_price_in_cents,inventory_volume_in_milliliters,is_dead,is_discontinued,is_kosher,is_ocb,is_seasonal,is_vqa,limited_time_offer_ends_on,limited_time_offer_savings_in_cents,name,origin,package,package_unit_type,package_unit_volume_in_milliliters,price_in_cents,price_per_liter_in_cents,price_per_liter_of_alcohol_in_cents,primary_category,producer_name,product_no,regular_price_in_cents,released_on,secondary_category,serving_suggestion,stock_type,style,sugar_content,sugar_in_grams_per_liter,tags,tasting_note,tertiary_category,total_package_units,updated_at,value_added_promotion_description,varietal,volume_in_milliliters
77933,700,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/77933/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/77933/images/full.jpeg,34714,10240630,16419722,False,False,False,False,False,False,,0,Rev,"Canada, Region Not Specified",473 mL bottle,bottle,473,295,623,890,Ready-to-Drink/Coolers,Bacardi Canada Inc.,77933,295,,Coolers,,LCBO,,,,rev ready to drinkcoolers ready-to-drinkcoolers readytodrinkcoolers coolers canada region not specified bacardi inc bottle,,Fruity,1,2017-11-30T14:35:25.676Z,,Sweet,473
545962,570,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/545962/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/545962/images/full.jpeg,7929,11417760,16413030,False,False,False,False,True,False,,0,Mill Street Winter Sampler Pack,"Canada, Ontario",6x345 mL bottle,bottle,345,1440,695,1220,Beer,Trillium Beverage Inc.,545962,1440,2017-11-29,Gift and Sampler Packs,,LCBO,,,,mill street winter sampler pack beer gift and packs canada ontario trillium beverage inc bottle,"Includes Tankhouse Ale, Original Organic Lager, West Coast IPA, 100th Meridian Organic Amber Lager along with new Makani Pineapple IPA and Imperial Coffee Porter. A great seasonal sampler to accompany any occasion!",Taster Pack,6,2017-11-30T14:32:01.080Z,,Taster Pack,2070
180810,400,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/180810/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/180810/images/full.jpeg,34670,9534250,16398910,False,False,False,False,False,False,,0,Bud Light Lime,"Canada, Ontario",473 mL can,can,473,275,581,1453,Beer,Labatt Breweries Ontario,180810,275,,Lager,,LCBO,Light & Fruity,,,bud light lime beer lager canada ontario labatt breweries can,,Light Lager,1,2017-11-30T14:19:13.546Z,,Flavoured Beer,473
128520,1200,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/128520/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/128520/images/full.jpeg,10921,14361115,16381500,False,False,False,False,False,False,,0,L'Epayrie Special Reserve Rouge,"France, Region Not Specified",1500 mL bottle,bottle,1500,1315,876,730,Wine,Maison Tarride Ledroit & Cie,128520,1315,,Red Wine,,LCBO,Medium-bodied & Fruity,XD - Extra Dry,6,l'epayrie lepayrie special reserve rouge wine red france region not specified maison tarride ledroit cie bottle,,,1,2017-11-30T14:29:33.037Z,,Blend,1500
108688,1200,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/108688/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/108688/images/full.jpeg,4081,13854995,16324000,False,False,False,False,False,False,,0,Domaine D'Or Red,"Canada, Region Not Specified",4000 mL bagnbox,bagnbox,4000,3395,848,707,Wine,Andrew Peller Limited,108688,3395,,Red Wine,,LCBO,Light-bodied & Fruity,XD - Extra Dry,4,domaine d'or dor red wine canada region not specified andrew peller limited bagnbox,,,1,2017-11-30T14:23:25.902Z,,Blend,4000
137810,1350,0,,0,,False,False,True,False,https://dx5vpyka4lqst.cloudfront.net/products/137810/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/137810/images/full.jpeg,21653,34536535,16239750,False,False,False,False,False,False,2017-12-31,200,Campo Viejo Rioja Reserva,"Spain, Rioja",750 mL bottle,bottle,750,1595,2126,1575,Wine,Pernod Ricard Winemakers Spain S.A.,137810,1795,,Red Wine,,LCBO,Full-bodied & Smooth,XD - Extra Dry,2,campo viejo rioja reserva wine red spain pernod ricard winemakers sa bottle,,,1,2017-11-30T14:19:36.494Z,,Rioja,750
75200,459,0,,0,,False,False,True,False,https://dx5vpyka4lqst.cloudfront.net/products/75200/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/75200/images/full.jpeg,16236,9660420,16236000,False,False,False,False,False,False,2017-12-31,100,Bacardi Breezer Tropical Orange Smoothie,"Canada, Region Not Specified",1000 mL bottle,bottle,1000,595,595,1296,Ready-to-Drink/Coolers,Bacardi Canada Inc.,75200,695,,Coolers,,LCBO,Smooth & Citrus,,,bacardi breezer tropical orange smoothie ready to drinkcoolers ready-to-drinkcoolers readytodrinkcoolers coolers canada region not specified inc bottle,,,1,2017-11-30T14:17:31.265Z,,Sweet,1000
229583,500,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/229583/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/229583/images/full.jpeg,8187,11543670,16210260,False,False,False,False,False,False,,0,Kronenbourg 1664 Blanc,"France, Region Not Specified",6x330 mL bottle,bottle,330,1410,712,1424,Beer,Brasseries Kronenbourg,229583,1410,,Ale,,LCBO,Light & Fruity,,,kronenbourg 1664 blanc beer ale france region not specified brasseries bottle,,Wheat & Rye,6,2017-11-30T14:29:27.634Z,,Belgian Wit,1980
351429,710,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/351429/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/351429/images/full.jpeg,34236,11126700,16193628,False,False,False,True,False,False,,0,Amsterdam Boneshaker,"Canada, Ontario",473 mL can,can,473,325,687,967,Beer,Amsterdam Brewing Company,351429,325,,Ale,,LCBO,Full & Hoppy,,,amsterdam boneshaker beer ale canada ontario brewing company can,,India Pale Ale (IPA),1,2017-11-30T14:16:51.045Z,,American Ipa,473
1206,4000,0,,0,,False,False,False,True,https://dx5vpyka4lqst.cloudfront.net/products/1206/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/1206/images/full.jpeg,21562,59618930,16171500,False,False,False,False,False,False,,0,Bacardi Gold Rum,"Puerto Rico, Region Not Specified",750 mL bottle,bottle,750,2765,3686,921,Spirits,Bacardi Canada Inc.,1206,2765,,Rum,,LCBO,Subtle & Nutty,,,bacardi gold rum spirits puerto rico region not specified canada inc bottle,,Amber,1,2017-11-30T14:17:32.666Z,50ml Bacardi Gold,Amber Rum,750
260307,500,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/260307/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/260307/images/full.jpeg,32260,6581040,16130000,False,False,False,False,False,False,,0,Hollandia Lager Beer,"Netherlands, Region Not Specified",500 mL can,can,500,204,408,816,Beer,Bavaria Inc,260307,204,2016-03-11,Lager,Pair with spicy foods like jerk chicken.,LCBO,Light & Malty,,,hollandia lager beer netherlands region not specified bavaria inc can,"Brewed in the traditional style, this Dutch lager pours gold and clear with a medium white head; the nose offers aromas of citrus and cereal. The palate is medium bodied and dry with light bitterness and flavours of citrus and tea on a refreshing finish.",Pale Lager,1,2017-11-30T14:27:42.800Z,,European Lager,500
142117,1350,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/142117/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/142117/images/full.jpeg,21431,23466945,16073250,False,False,False,False,False,False,,0,Lindemans Bin 65 Chardonnay,"Australia, Region Not Specified",750 mL bottle,bottle,750,1095,1460,1081,Wine,Southcorp Wines,142117,1095,,White Wine,,LCBO,Full-bodied & Rich,XD - Extra Dry,6,lindemans bin 65 chardonnay wine white australia region not specified southcorp wines bottle,,,1,2017-11-30T14:30:21.067Z,,Chardonnay,750
516880,420,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/516880/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/516880/images/full.jpeg,5663,9910250,16071594,False,False,False,False,False,False,,0,Mill Street Organic Lager,"Canada, Ontario",6x473 mL can,can,473,1750,616,1468,Beer,Trillium Beverage Inc.,516880,1750,,Lager,,LCBO,Light & Floral,,,mill street organic lager beer canada ontario trillium beverage inc can,,Pale Lager,6,2017-11-30T14:31:59.611Z,,North American Lager,2838
217802,4000,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/217802/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/217802/images/full.jpeg,14043,112273785,16009020,False,False,False,False,False,False,,0,Johnnie Walker Black Label,"United Kingdom, Scotland",1140 mL bottle,bottle,1140,7995,7013,1753,Spirits,John Walker & Sons Ltd,217802,7995,,Whisky/Whiskey,,LCBO,Medium & Smoky,,,johnnie walker black label spirits whiskywhiskey united kingdom scotland john sons ltd bottle,,Scotch Whisky Blends,1,2017-11-30T14:28:44.227Z,,Scotland Blend,1140
10157,4000,0,,0,,False,False,True,False,https://dx5vpyka4lqst.cloudfront.net/products/10157/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/10157/images/full.jpeg,21329,68786025,15996750,False,False,False,False,False,False,2017-12-31,300,Jameson Irish Whiskey,"Ireland, Region Not Specified",750 mL bottle,bottle,750,3225,4300,1075,Spirits,Irish Distillers International Ltd.,10157,3525,,Whisky/Whiskey,,LCBO,Subtle & Spicy,,,jameson irish whiskey spirits whiskywhiskey ireland region not specified distillers international ltd bottle,,Irish Whiskey,1,2017-11-30T14:28:28.658Z,,Ireland,750
623322,1200,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/623322/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/623322/images/full.jpeg,3986,17119870,15944000,False,False,False,False,False,False,,0,Peller Estates Sauvignon Blanc French Cross Bag in Box,"Canada, Region Not Specified",4000 mL bagnbox,bagnbox,4000,4295,1073,894,Wine,Andrew Peller Limited,623322,4295,,White Wine,,LCBO,Light & Crisp,D - Dry,8,peller estates sauvignon blanc french cross bag in box wine white canada region not specified andrew limited bagnbox,,,1,2017-11-30T14:34:05.397Z,,Sauvignon Blanc,4000
288365,500,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/288365/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/288365/images/full.jpeg,31885,6695850,15942500,False,False,False,False,False,False,,0,Holsten Premium Pilsner,"Germany, Region Not Specified",500 mL can,can,500,210,420,840,Beer,Holsten-Brauerei,288365,210,,Lager,,LCBO,Light & Malty,,,holsten premium pilsner beer lager germany region not specified brauerei holsten-brauerei holstenbrauerei can,,Pale Lager,1,2017-11-30T14:27:43.303Z,,German Pilsner,500
698555,400,0,,0,,False,False,False,False,,,1944,6706800,15909696,False,False,False,False,False,False,,0,Busch Light,"Canada, Ontario",24x341 mL bottle,bottle,341,3450,421,1053,Beer,Labatt Breweries Ontario,698555,3450,,Lager,,LCBO,Light & Malty,,,busch light beer lager canada ontario labatt breweries bottle,,Light Lager,24,2017-11-30T14:19:23.853Z,,Light Lager,8184
247338,500,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/247338/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/247338/images/full.jpeg,2983,8337485,15884475,False,False,False,False,False,False,,0,Molson Canadian,"Canada, Ontario",15x355 mL can,can,355,2795,524,1049,Beer,Molson's Brewery of Canada Limited,247338,2795,,Lager,,LCBO,Light & Malty,,,molson canadian beer lager canada ontario molson's molsons brewery of limited can,,Pale Lager,15,2017-11-30T14:32:12.841Z,,North American Lager,5325
26278,1250,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/26278/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/26278/images/full.jpeg,10511,24070190,15766500,False,False,False,False,False,False,,0,Folonari Valpolicella Classico,"Italy, Veneto",1500 mL bottle,bottle,1500,2290,1526,1221,Wine,Folonari S.P.A.,26278,2290,,Red Wine,,LCBO,Light-bodied & Fruity,XD - Extra Dry,4,folonari valpolicella classico wine red italy veneto spa bottle,,,1,2017-11-30T14:25:23.876Z,,Valpolicella,1500
20321,1300,0,,0,,False,False,True,False,https://dx5vpyka4lqst.cloudfront.net/products/20321/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/20321/images/full.jpeg,10484,18871200,15726000,False,False,False,False,False,False,2017-12-31,200,Yellow Tail Chardonnay,"Australia, Region Not Specified",1500 mL bottle,bottle,1500,1800,1200,923,Wine,Casella Wines,20321,2000,,White Wine,,LCBO,Light & Crisp,D - Dry,9,yellow tail chardonnay wine white australia region not specified casella wines bottle,,,1,2017-11-30T14:41:21.450Z,,Chardonnay,1500
270934,1300,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/270934/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/270934/images/full.jpeg,3921,17624895,15684000,False,False,False,False,False,False,,0,Jackson-Triggs Shiraz Bag in Box,"Canada, Region Not Specified",4000 mL bagnbox,bagnbox,4000,4495,1123,864,Wine,Jackson-Triggs Winery,270934,4495,,Red Wine,,LCBO,Full-bodied & Smooth,D - Dry,9,jackson triggs jackson-triggs jacksontriggs shiraz bag in box wine red canada region not specified winery bagnbox,,,1,2017-11-30T14:28:22.548Z,,Shiraz/Syrah,4000
216671,4000,0,,0,,False,False,False,True,https://dx5vpyka4lqst.cloudfront.net/products/216671/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/216671/images/full.jpeg,13754,54259530,15679560,False,False,False,False,False,False,,0,Wisers Special Blend Whisky,"Canada, Region Not Specified",1140 mL bottle,bottle,1140,3945,3460,865,Spirits,Corby Spirit and Wine Limited,216671,3945,,Whisky/Whiskey,,LCBO,Subtle & Sweet,,,wisers special blend whisky spirits whiskywhiskey canada region not specified corby spirit and wine limited bottle,,Canadian Whisky,1,2017-11-30T14:41:04.823Z,JP Wiser's Deluxe 50ml,Canada,1140
219543,1050,0,,0,,False,False,True,False,https://dx5vpyka4lqst.cloudfront.net/products/219543/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/219543/images/full.jpeg,20867,24936065,15650250,False,False,False,False,False,True,2017-12-31,200,Inniskillin Late Autumn Riesling VQA,"Canada, Ontario",750 mL bottle,bottle,750,1195,1593,1517,Wine,"Arterra Wines Canada, Inc.",219543,1395,,White Wine,,LCBO,Off-dry & Fruity,M - Medium,22,inniskillin late autumn riesling vqa wine white canada ontario arterra wines inc bottle,,,1,2017-11-30T14:28:00.192Z,,Riesling,750
297119,1200,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/297119/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/297119/images/full.jpeg,3905,16771975,15620000,False,False,False,False,False,False,,0,French Cross Chardonnaybag in Box,"Canada, Region Not Specified",4000 mL bagnbox,bagnbox,4000,4295,1073,894,Wine,Andrew Peller Limited,297119,4295,2017-11-27,White Wine,"Refreshing acidity makes this an excellent food partner. Try it with creamy pasta dishes, poultry or pork.",LCBO,Light & Crisp,D - Dry,8,french cross chardonnaybag in box wine white canada region not specified andrew peller limited bagnbox,"This wine pours a pale lemon colour followed by inviting aromas of apple, white citrus and a hint of oak. The palate is dry and light in body with resonating flavours and a refreshing streak of acidity that makes this an excellent food partner.",,1,2017-11-30T14:25:44.863Z,,Chardonnay,4000
331371,1250,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/331371/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/331371/images/full.jpeg,3898,16741910,15592000,False,False,False,False,False,False,,0,French Cross Cabernet Sauvignon Bag in Box,"Canada, Ontario",4000 mL bagnbox,bagnbox,4000,4295,1073,859,Wine,Andrew Peller Limited,331371,4295,,Red Wine,,LCBO,Medium-bodied & Fruity,XD - Extra Dry,5,french cross cabernet sauvignon bag in box wine red canada ontario andrew peller limited bagnbox,,,1,2017-11-30T14:25:44.496Z,,Cabernet Sauvignon,4000
497396,500,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/497396/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/497396/images/full.jpeg,31099,6530790,15549500,False,False,False,False,False,False,,0,Bavaria Premium,"Netherlands, Region Not Specified",500 mL can,can,500,210,420,840,Beer,Bavaria Inc,497396,210,,Lager,,LCBO,Light & Hoppy,,,bavaria premium beer lager netherlands region not specified inc can,,Pale Lager,1,2017-11-30T14:17:59.294Z,,Pale Lager,500
669457,1310,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/669457/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/669457/images/full.jpeg,3885,16686075,15540000,False,False,False,False,False,False,,0,French Cross Shiraz Bag in Box,"Canada, Region Not Specified",4000 mL bagnbox,bagnbox,4000,4295,1073,819,Wine,Andrew Peller Limited,669457,4295,,Red Wine,,LCBO,Medium-bodied & Fruity,XD - Extra Dry,5,french cross shiraz bag in box wine red canada region not specified andrew peller limited bagnbox,,,1,2017-11-30T14:25:46.591Z,,Shiraz/Syrah,4000
572891,1200,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/572891/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/572891/images/full.jpeg,10359,14450805,15538500,False,False,False,False,False,False,,0,Sola Nero White,"Canada, Region Not Specified",1500 mL bottle,bottle,1500,1395,930,775,Wine,"Arterra Wines Canada, Inc.",572891,1395,,White Wine,,LCBO,Light & Crisp,D - Dry,14,sola nero white wine canada region not specified arterra wines inc bottle,,,1,2017-11-30T14:37:31.840Z,,Blend,1500
691683,710,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/691683/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/691683/images/full.jpeg,32746,8841420,15488858,False,False,False,False,False,False,,0,Labatt Maximum Ice,"Canada, Ontario",473 mL can,can,473,270,570,803,Beer,Labatt Breweries Ontario,691683,270,,Lager,,LCBO,Medium & Malty,,,labatt maximum ice beer lager canada ontario breweries can,,Pale Lager,1,2017-11-30T14:29:46.462Z,,North American Lager,473
467811,1100,0,,0,,False,False,True,False,https://dx5vpyka4lqst.cloudfront.net/products/467811/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/467811/images/full.jpeg,20628,30323160,15471000,False,False,False,False,False,False,2017-12-31,200,Ruffino Prosecco,"Italy, Veneto",750 mL bottle,bottle,750,1470,1960,1781,Wine,Ruffino S.R.L.,467811,1670,,Sparkling Wine,,LCBO,,M - Medium,20,ruffino prosecco wine sparkling italy veneto srl bottle,,White,1,2017-11-30T14:36:00.464Z,,Sparkling,750
